49.200051,16.508151
49.200137,16.507993
49.200372,16.507733
49.200554,16.50765
49.20136,16.508095
49.202169,16.50857
49.202949,16.50862
49.203249,16.50866
49.203359,16.50882
49.203379,16.50901
49.203579,16.50915
49.203679,16.50918
49.204059,16.50896
